company_name,ID,rating,title,author,description
Abbvie,1b0lmoi20as0u9vt,5,great place to intern,Operations Project Management Intern,"I had a great summer interning and combining my science skills with the business behind a pharma company. I had time to work on my own projects, conduct informational interviews, visit/tour different company sites, attend lectures, and network."
Abbvie,1b04g3nbeaqindhp,5,AbbVie Pharmaceutical,Research Information Specialist,Excellent company. Computer Operator Skills. Diversified employees and co-workers worked together on various projects. Meetings and luncheons given monthly.
Abbvie,1avtua0f9aqi4c5o,2,Short Term Project,Project Manager,The project I was on was short term and didn't give me enough time to get a sense of the culture.  The people I met and worked with were kind and hard working.
Abbvie,1avhm817nb86qb8t,5,Sterling Coorporation,Change Management Consultant,AbbVie Pharmaceuticals is simply a wonderful place to work. I was a  Change Management Consultant for the Purchasing Dept. I worked under wonderful people and was paid well. Can't say enough good things.
Abbvie,1avcvd82m5ne3cj6,3,Good company but limited growth potential.,Territory Manager,Good company but limited growth potential. \rNot  as innovated as other organizations.\rUsing older sales techniques to sell product.\rGood marketing department.\rPromotions are limited if you are in field sales.\rStill have low numbers of diversity in management positions.
Abbvie,1aujl9o0jak4sb3o,5,Management Not well,Industrial Mechanic,"The company is great, the work is fun and there is a lot to learn so it is challenging in a good way. Benefits are awesome. But I have a lack of immediate Management."
Abbvie,1au8ovrvq5n9p88o,5,Consultant,Design Validation Engineer (consultant),Not interested in providing a review of AbbVie. I have worked here for 3 years as a consultant but do not have enough exposure to the company to offer a thorough review.
Abbvie,1asktgfiaak8iebn,5,Great place to work.,Risk Management Analyst,Many career opportunities. Theres something for everyone. Well managed and great benefits. I would reccomend this company to anyone wanting to expand their breadth of knowledge or wanting to fuether their career.
Abbvie,1asijtglnb87d86s,5,Productive and good learning process,Associate Consultant,"Responsible for undertaking ad-hoc analysis on payments made to healthcare physicians and organizations using Lavastorm \rExtracted data from an Oracle data warehouse, cleaned and normalized the data for further analysis, performed complex joins and created data sets for further analysis"
Abbvie,1asdhu4m95nd59qu,3,"Good Benefits, Difficult Culture",Activity Manager,"Great introduction to Pharma Compliance; \rHighly political; \rStable work environment with good work/life balance\rSkills, personality, and potential not the primary indicators of consideration for advancement"
Abbvie,1aqt53b9g5nfhbfj,4,Production Line Operator,Controlled Drug Packaging Line Operator,My day involves constant attention to detail and the ability to work effectively and efficiently with other people.  My tasks are frequently change and require the ability to be flexible and supportive of management directives and initiatives.  The greatest challenge keeping communication open between various groups over a large manufacturing floor.  I enjoy the daily challenges of learning new tasks and growing technically.
Abbvie,1aqhqgg1iak5k8b0,4,Fun place to work,Senior Specialist Global Medical Review,Great culture and great benefits.  They always emphasize a all for one attitude.  They also promote from within quite a bit even during times of restructuring.
Abbvie,1appu5jrjb83k8qv,5,growth opportunities,Biologics Operator I,"growth opportunities\rteam work\rinteresting process\r The indu\xe2\x80\xa2\tOperating machinesfor esterilizing important parts for biotechnological process such as, autoclaves, CIP systems (Cleaning in Place), Delta V.\r\xe2\x80\xa2\tRealized test pH, conductivity, osmolality and integrity of filters. \r\xe2\x80\xa2\tMonitor processes through computerized and visual inspection systems and recognize when the process parameters are diverted to alert and take action.\r\xe2\x80\xa2\tTake samples on computers at different times of processes, prepare the equipment and laboratory testing as required\r\xe2\x80\xa2\tInspect equipment to verify that they are operating within the parameters set.\r\xe2\x80\xa2\tComplete the Mes system steps.\rstry has interesting processes"
Abbvie,1ap8blct75nevbrk,2,Awful culture,Training Design,New company with old ways. Poor management. No advancement unless you're friends with a manager. Average benefits. VPs in place that have no business in the position and rule like a dictator.
Abbvie,1aojt6rb4ak9lek5,1,Awesome,Business Analyst,This is a great opportunity with a great company.where you will be challenged and developed.  I enjoyed developing  new technical skills.
Abbvie,1anebnreg1ah31bd,4,Great company,Production Line Supervisor,"Manufacturing organization that requires the best of any candidate that seeks employment.\r The work at times requires a seven day work week, this can be a benefit to some and not to others, depending on your life style.\r Lessons learned  while working here is the importance of product accountability, cGMP, FIFO, JIT and good record keeping."
Abbvie,1and5jo5qas1696n,2,Enterprise FTP IPSWITCH application engineer,Middleware Implementation Specialist,The product IPSWITCH  gives users the ability to share files within the company  and outside the company firewalls usually for 3rd party vendors to update and retrieve documents in a secure area. No limit on file sizes - disk space was always a concern.  A typical day at work would be setting up new users and creating the environment for each dept needs and use. The hardest part of the job was managing resources without clear and defined roles of who would be responsible for outcome deliverables. The most enjoyable part of the job was providing satisfaction and quick turn around time to Customers and as an alternative to the standard MQ messaging environment which was both costly and cumbersome for small business units within the organization.
Abbvie,1amks45ci5ncocc1,4,tipical day at work,SALES REPRESENTATIVE,"prepare a calls planings with pre-call analissis , looking for opportunities ,call pharmacies , learn more about health care products cover , learn more about physician situation , hard part is complete the 8 calls days , I like this jobs"
